Player,index,Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,eligible,All Star,MVP,DPOY,All-NBA,All-Defensive,Sixth Man,ROY,Scoring Champ,AST Champ,TRB Champ,STL Champ,BLK Champ,NBA Champ,Hall of Fame,hof_prob,3P,3PA,3P%,2P,2PA,2P%,eFG%
Joe Smith,26,Career,,,NBA,,1030.0,619.0,26.2,4.2,9.2,0.455,2.5,3.1,0.79,2.4,4.0,6.4,1.0,0.6,0.8,1.3,2.9,10.9,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.23800000000000002,4.2,9.1,0.45799999999999996,0.456
Josh Smith,18,Career,,,NBA,,894,772,32.4,5.7,12.6,.452,2.6,4.2,.632,1.9,5.5,7.4,3.1,1.2,1.9,2.5,2.8,14.5,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.5,1.8,.285,5.2,10.8,.480,.472
Kenny Smith,15,Career,,,NBA,,737.0,650.0,30.1,4.8,10.0,0.48,2.3,2.7,0.8290000000000001,0.4,1.6,2.0,5.5,1.0,0.1,2.2,1.6,12.8,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.5,0.9,2.3,0.39899999999999997,3.9,7.7,0.503,0.525
Larry Smith,13,Career,,,NBA,,883.0,525.0,25.9,2.9,5.4,0.531,1.0,1.8,0.531,3.9,5.3,9.2,1.1,0.8,0.5,1.4,3.4,6.7,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9,5.4,0.532,0.531
Michael Smith,9,Career,,,NBA,,449.0,170.0,23.5,2.1,3.9,0.5379999999999999,1.4,2.6,0.529,2.5,4.6,7.1,1.5,0.8,0.6,1.2,2.5,5.6,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14300000000000002,2.1,3.9,0.539,0.5379999999999999
Phil Smith,11,Career,,,NBA,,659.0,58.0,29.1,6.1,12.8,0.47600000000000003,2.9,3.7,0.779,0.9,2.1,3.0,3.9,1.1,0.3,2.4,2.5,15.1,1,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4,0.1,0.3,0.253,6.1,12.7,0.478,0.47700000000000004
Randy Smith,14,Career,,,NBA,,976.0,56.0,32.2,6.8,14.6,0.47,3.0,3.8,0.7809999999999999,1.1,2.4,3.7,4.6,1.7,0.1,2.4,2.6,16.7,1,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6,0.1,0.3,0.155,6.8,14.5,0.47200000000000003,0.47
Steve Smith,18,Career,,,NBA,,942.0,717.0,30.6,4.9,11.1,0.44,3.3,3.8,0.845,1.2,2.1,3.2,3.1,0.8,0.3,1.8,2.4,14.3,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.2,3.4,0.358,3.7,7.7,0.47600000000000003,0.494
Tony Smith,13,Career,,,NBA,,457,87,16.0,2.2,5.2,.431,0.8,1.1,.690,0.7,0.9,1.6,1.9,0.7,0.2,1.0,1.6,5.5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.9,.307,2.0,4.3,.455,.456
Rik Smits,12,Career,,,NBA,,867,792,26.6,6.1,12.1,0.507,2.6,3.4,0.773,1.8,4.3,6.1,1.4,0.4,1.3,1.8,3.5,14.8,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.115,6.1,12.0,0.508,0.507
Tony Snell,8,Career,,,NBA,,543.0,295.0,22.4,2.3,5.4,0.43200000000000005,0.5,0.6,0.8440000000000001,0.3,2.0,2.3,1.2,0.5,0.2,0.6,1.4,6.4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,3.2,0.397,1.1,2.2,0.483,0.5489999999999999
Eric Snow,15,Career,,,NBA,,846.0,551.0,27.3,2.5,6.0,0.424,1.7,2.2,0.763,0.5,2.0,2.5,5.0,1.2,0.1,1.6,2.4,6.8,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.3,0.20800000000000002,2.5,5.7,0.436,0.43
Dick Snyder,15,Career,,,NBA,,964.0,,26.6,5.1,10.4,0.488,2.0,2.5,0.8240000000000001,0.6,1.7,2.8,2.9,0.7,0.4,0.7,2.5,12.2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,,,,,,,
Ricky Sobers,11,Career,,,NBA,,821.0,138.0,28.0,5.2,11.3,0.45899999999999996,2.8,3.3,0.843,0.8,1.8,2.6,4.3,1.3,0.2,3.0,3.2,13.3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.9,0.29100000000000004,5.0,10.7,0.467,0.466
Darius Songaila,8,Career,,,NBA,,495.0,79.0,18.6,2.9,5.9,0.499,1.0,1.2,0.8440000000000001,1.1,2.3,3.4,1.2,0.7,0.2,1.0,2.4,6.9,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.158,2.9,5.8,0.501,0.499
Rory Sparrow,18,Career,,,NBA,,836.0,562.0,27.0,3.9,8.4,0.466,1.1,1.4,0.797,0.5,1.6,2.1,5.0,1.0,0.1,1.8,2.3,9.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.5,0.26,3.8,7.9,0.478,0.473
Odie Spears,11,Career,,,TOT,,479,,22.9,3.1,8.5,.366,2.5,3.2,.763,,,4.0,1.9,,,,3.3,8.7,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
Marreese Speights,12,Career,,,NBA,,705.0,78.0,15.1,3.1,6.7,0.45899999999999996,1.4,1.8,0.797,1.3,2.7,4.1,0.7,0.3,0.5,0.9,2.2,7.9,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.9,0.35600000000000004,2.8,5.8,0.475,0.484
Felton Spencer,14,Career,,,NBA,,640.0,404.0,19.2,1.9,3.9,0.484,1.5,2.3,0.6579999999999999,2.1,3.3,5.4,0.3,0.4,0.8,1.0,3.3,5.2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9,3.9,0.484,0.484
Latrell Sprewell,13,Career,,,NBA,,913.0,868.0,38.6,6.7,15.7,0.425,3.8,4.7,0.804,0.8,3.2,4.1,4.0,1.4,0.4,2.7,1.8,18.3,1,4.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.2,3.6,0.337,5.4,12.1,0.451,0.46399999999999997
Jerry Stackhouse,20,Career,,,NBA,,970.0,564.0,31.2,5.6,13.6,0.409,4.8,5.8,0.8220000000000001,1.0,2.2,3.2,3.3,0.9,0.5,2.7,1.9,16.9,1,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,1.0,3.3,0.309,4.5,10.3,0.441,0.446
Dave Stallworth,12,Career,,,NBA,,522,,20.1,3.6,8.2,.438,2.1,2.9,.732,1.1,1.7,4.7,1.7,0.6,0.1,,2.4,9.3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
John Starks,16,Career,,,NBA,,866,420,27.2,4.6,11.1,.412,2.0,2.6,.769,0.5,2.0,2.5,3.6,1.1,0.1,1.8,2.6,12.5,1,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,1.4,4.1,.340,3.2,6.9,.455,.476
Larry Steele,9,Career,,,NBA,,610,,24.2,3.3,6.9,0.483,1.6,2.0,0.7959999999999999,0.9,1.9,2.9,2.8,1.8,0.2,1.3,3.0,8.2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,3.3,6.8,0.484,0.483
Lance Stephenson,14,Career,,,NBA,,508.0,199.0,23.4,3.4,7.7,0.444,1.0,1.5,0.685,0.7,3.5,4.2,2.9,0.7,0.1,1.6,1.9,8.6,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,2.2,0.315,2.7,5.5,0.494,0.488
DeShawn Stevenson,17,Career,,,NBA,,824.0,542.0,22.3,2.7,6.7,0.406,1.1,1.6,0.698,0.5,1.7,2.2,1.6,0.5,0.2,1.0,1.4,7.2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,2.0,0.34,2.0,4.7,0.433,0.456
Steve Stipanovich,6,Career,,,NBA,,403,365,31.2,5.0,10.3,.484,3.2,4.0,.796,1.9,5.9,7.8,2.3,1.0,0.9,1.9,3.6,13.2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,.179,5.0,10.2,.489,.486
Bryant Stith,10,Career,,,NBA,,586.0,406.0,28.0,3.4,8.1,0.424,2.7,3.2,0.841,1.0,2.4,3.4,2.0,1.0,0.2,1.3,1.9,10.1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.6,0.32899999999999996,2.9,6.5,0.447,0.456
John Stockton,19,Career,,,NBA,,1504,1300,31.8,4.7,9.1,0.515,3.2,3.9,0.826,0.6,2.1,2.7,10.5,2.2,0.2,2.8,2.6,13.1,1,10.0,0.0,0.0,11.0,5.0,0.0,0.0,0.0,9.0,0.0,2.0,0.0,0.0,1.0,100,0.6,1.5,0.384,4.1,7.6,0.541,0.546
Peja Stojaković,20,Career,,,NBA,,804,665,33.5,6.0,13.3,.450,2.8,3.1,.895,0.9,3.8,4.7,1.8,0.9,0.1,1.4,1.7,17.0,1,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.1,2.2,5.5,.401,3.8,7.9,.484,.532
Damon Stoudamire,17,Career,,,NBA,,878.0,793.0,33.2,4.9,12.1,0.406,2.1,2.6,0.833,0.8,2.7,3.5,6.1,1.1,0.1,2.3,1.9,13.4,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,1.4,3.9,0.35700000000000004,3.5,8.2,0.43,0.46399999999999997
Amar'e Stoudemire,17,Career,,,NBA,,846,696,31.0,7.0,13.0,.537,4.9,6.4,.761,2.4,5.4,7.8,1.2,0.8,1.2,2.3,3.2,18.9,0,6.0,0.0,0.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.9,0.0,0.2,.236,7.0,12.9,.540,.538
Erick Strickland,11,Career,,,NBA,,501.0,122.0,20.3,2.7,6.8,0.392,1.4,1.7,0.826,0.4,2.2,2.6,2.4,0.8,0.1,1.3,1.9,7.5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,2.3,0.35100000000000003,1.9,4.5,0.413,0.451
Rod Strickland,23,Career,,,NBA,,1094.0,740.0,30.7,5.0,10.9,0.45399999999999996,3.1,4.4,0.721,1.1,2.7,3.7,7.3,1.5,0.2,2.6,1.9,13.2,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.6,0.282,4.8,10.3,0.465,0.462
Derek Strong,10,Career,,,NBA,,456.0,72.0,18.7,2.3,5.4,0.43,2.1,2.6,0.7859999999999999,1.7,3.1,4.9,0.6,0.4,0.2,0.9,1.6,6.8,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.18,2.3,5.3,0.436,0.43200000000000005
Rodney Stuckey,10,Career,,,NBA,,651.0,302.0,27.5,4.5,10.6,0.423,3.2,3.9,0.8240000000000001,0.6,2.3,2.9,3.6,0.9,0.1,1.8,2.1,12.6,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,1.4,0.3,4.0,9.1,0.442,0.44299999999999995
Jon Sundvold,9,Career,,,NBA,,502.0,71.0,17.6,3.3,7.3,0.452,0.7,0.9,0.8490000000000001,0.3,0.8,1.1,2.9,0.4,0.0,1.1,1.2,7.7,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.1,0.392,2.8,6.1,0.46299999999999997,0.483
Bob Sura,12,Career,,,NBA,,657.0,205.0,23.7,2.9,7.0,0.414,2.1,3.1,0.6890000000000001,0.9,2.5,3.4,3.8,1.0,0.2,1.9,2.2,8.6,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,2.0,0.325,2.3,5.1,0.45,0.46
Stromile Swift,13,Career,,,NBA,,547.0,97.0,19.8,3.1,6.6,0.473,2.1,3.0,0.6990000000000001,1.6,3.0,4.6,0.5,0.6,1.2,1.3,2.5,8.4,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07400000000000001,3.1,6.6,0.47600000000000003,0.473
Wally Szczerbiak,14,Career,,,NBA,,651.0,393.0,30.8,5.4,11.0,0.485,2.5,2.9,0.86,1.0,3.0,4.0,2.4,0.6,0.2,1.5,2.1,14.1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.9,2.2,0.406,4.4,8.8,0.505,0.526
Brian Taylor,10,Career,,,TOT,,601.0,40.0,31.9,5.3,10.8,0.493,2.1,2.7,0.78,1.0,1.7,2.7,4.1,2.1,0.3,2.0,2.8,13.1,1,2.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.4,1.3,0.35600000000000004,5.0,9.8,0.507,0.51
Fatty Taylor,8,Career,,,TOT,,640.0,,27.7,3.1,7.0,0.43799999999999994,1.8,2.6,0.6759999999999999,1.6,2.4,3.9,4.0,2.4,0.2,2.7,3.1,8.0,1,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.1,0.3,0.20600000000000002,3.0,6.8,0.446,0.441
Maurice Taylor,12,Career,,,NBA,,534,227,25.0,4.6,9.9,.466,1.8,2.5,.711,1.5,3.1,4.6,1.2,0.5,0.5,1.8,3.0,11.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,.152,4.6,9.9,.468,.467
Terry Teagle,15,Career,,,NBA,,687,193,21.1,4.8,10.3,.465,2.0,2.5,.792,1.1,1.6,2.6,1.4,0.8,0.2,1.5,2.2,11.6,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,.210,4.8,10.1,.470,.467
Jeff Teague,16,Career,,,NBA,,819.0,599.0,26.9,4.3,9.7,0.444,2.7,3.2,0.845,0.3,2.1,2.4,5.6,1.1,0.3,2.2,1.9,12.2,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.9,2.4,0.358,3.5,7.3,0.47200000000000003,0.488
Sebastian Telfair,14,Career,,,NBA,,564.0,193.0,21.5,2.7,7.0,0.39,1.3,1.7,0.777,0.3,1.3,1.6,3.5,0.7,0.1,1.5,2.1,7.4,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,2.0,0.319,2.1,5.0,0.419,0.436
Garrett Temple,20,Career,,,NBA,,624,269,21.6,2.3,5.7,.404,0.8,1.1,.743,0.4,1.9,2.3,1.8,0.8,0.3,0.9,1.9,6.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.9,.346,1.3,2.8,.464,.492
Jason Terry,19,Career,,,NBA,,1410.0,679.0,29.8,4.9,11.1,0.444,2.0,2.3,0.845,0.4,2.0,2.3,3.8,1.1,0.2,1.7,1.8,13.4,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.6,4.3,0.38,3.3,6.8,0.484,0.517
Reggie Theus,17,Career,,,NBA,,1026,743,33.7,6.9,14.6,.471,4.5,5.5,.826,1.2,2.1,3.3,6.3,1.2,0.2,3.4,2.9,18.5,1,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.3,1.0,.252,6.6,13.7,.486,.479
Etan Thomas,10,Career,,,NBA,,409,74,17.3,2.2,4.2,.513,1.4,2.3,.603,1.7,3.1,4.7,0.4,0.3,1.0,0.9,2.2,5.7,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2.2,4.2,.513,.513
Isaiah Thomas,14,Career,,,NBA,,528.0,361.0,28.8,5.9,13.5,0.435,4.4,5.0,0.872,0.5,1.9,2.4,4.9,0.9,0.1,2.3,2.1,18.1,0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.1,1.9,5.3,0.363,4.0,8.2,0.48200000000000004,0.506
Isiah Thomas,13,Career,,,NBA,,979,971,36.3,7.3,16.2,0.452,4.1,5.4,0.759,1.0,2.6,3.6,9.3,1.9,0.3,3.8,3.0,19.2,1,12.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,100,0.4,1.4,0.29,6.9,14.8,0.46799999999999997,0.465
Kenny Thomas,15,Career,,,NBA,,632.0,406.0,27.4,3.7,7.9,0.465,1.9,2.7,0.6990000000000001,2.3,4.6,6.9,1.5,0.8,0.4,1.7,2.5,9.3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.4,0.244,3.6,7.5,0.47600000000000003,0.47100000000000003
Kurt Thomas,20,Career,,,NBA,,1110.0,650.0,24.5,3.5,7.1,0.486,1.2,1.5,0.76,1.7,4.9,6.6,1.1,0.7,0.8,1.1,3.2,8.1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.281,3.4,7.1,0.48700000000000004,0.48700000000000004
Tim Thomas,22,Career,,,NBA,,824.0,408.0,25.9,4.2,9.6,0.43700000000000006,1.9,2.5,0.758,1.0,3.1,4.1,1.5,0.7,0.4,1.5,2.7,11.5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,3.2,0.369,3.0,6.4,0.47,0.49700000000000005
Tyrus Thomas,10,Career,,,NBA,,402.0,129.0,19.7,2.9,6.5,0.43799999999999994,2.0,2.7,0.732,1.4,3.5,4.8,0.9,0.8,1.3,1.3,2.5,7.7,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.235,2.8,6.4,0.44,0.439
David Thompson,9,Career,,,TOT,,592.0,69.0,32.8,8.5,16.8,0.505,5.7,7.3,0.7809999999999999,1.6,2.5,4.1,3.3,1.0,0.9,2.7,2.7,22.7,1,5.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,23.4,0.1,0.3,0.255,8.4,16.6,0.508,0.507
George Thompson,6,Career,,,TOT,,437.0,,32.1,6.8,14.5,0.465,4.8,6.3,0.762,1.3,2.0,3.3,3.6,1.2,0.2,2.6,2.8,18.6,1,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.3,1.0,0.265,6.5,13.7,0.478,0.473
Jason Thompson,13,Career,,,NBA,,588,412,25.2,3.6,7.2,.496,1.7,2.5,.657,2.1,4.4,6.6,1.1,0.5,0.7,1.3,3.0,8.9,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,.143,3.6,7.2,.500,.497
Klay Thompson,8,Career,,,NBA,,615,578,33.1,7.3,16.0,0.45899999999999996,1.9,2.3,0.848,0.4,3.0,3.5,2.3,0.9,0.5,1.7,2.1,19.5,0,5.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,51.3,2.9,7.0,0.419,4.4,9.0,0.491,0.551
LaSalle Thompson,19,Career,,,NBA,,985.0,516.0,21.6,3.2,6.5,0.49200000000000005,1.6,2.1,0.737,2.2,4.6,6.8,1.2,0.8,1.0,1.7,3.2,7.9,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.154,3.2,6.4,0.493,0.49200000000000005
Mychal Thompson,16,Career,,,NBA,,935,454,29.7,5.6,11.0,.504,2.6,4.0,.655,2.4,5.1,7.4,2.3,0.7,1.1,2.3,2.9,13.7,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.2,0.0,0.0,.083,5.6,11.0,.504,.504
Tristan Thompson,10,Career,,,NBA,,668.0,468.0,27.7,3.7,7.2,0.519,1.8,3.0,0.61,3.4,5.3,8.7,1.0,0.5,0.7,1.2,2.3,9.3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.1,0.257,3.7,7.2,0.52,0.519
Rod Thorn,10,Career,,,NBA,,466.0,,22.3,4.2,9.6,0.433,2.4,3.4,0.723,,,3.1,2.6,,,,1.7,10.8,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,
Marcus Thornton,16,Career,,,NBA,,483.0,135.0,23.4,4.4,10.4,0.425,1.6,1.9,0.83,0.8,1.9,2.8,1.4,0.8,0.1,1.0,1.5,11.9,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,4.2,0.358,2.9,6.1,0.47100000000000003,0.498
Otis Thorpe,21,Career,,,NBA,,1257.0,989.0,31.7,5.5,10.0,0.546,3.1,4.5,0.687,2.7,5.5,8.2,2.2,0.7,0.4,2.2,3.3,14.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.1,0.047,5.5,10.0,0.5479999999999999,0.546
Sedale Threatt,19,Career,,,NBA,,951,304,23.6,4.1,8.5,.485,1.4,1.7,.815,0.4,1.4,1.8,3.8,1.2,0.1,1.4,2.3,9.8,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.2,0.7,.293,3.9,7.8,.501,.496
Nate Thurmond,16,Career,,,NBA,,964.0,,37.2,5.7,13.6,0.42100000000000004,3.5,5.3,0.667,2.8,6.8,15.0,2.7,0.5,2.1,,2.7,15.0,1,7.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,66.8,,,,,,,
Jamaal Tinsley,13,Career,,,NBA,,547,404,26.4,3.2,8.2,.393,1.3,1.9,.716,0.6,2.3,2.9,6.1,1.4,0.3,2.5,2.4,8.5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,2.4,.299,2.5,5.8,.432,.437
Wayman Tisdale,14,Career,,,NBA,,840.0,534.0,28.4,6.4,12.6,0.505,2.6,3.4,0.76,1.9,4.2,6.1,1.3,0.6,0.6,1.7,3.3,15.3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.4,12.6,0.506,0.505
Anthony Tolliver,20,Career,,,NBA,,725.0,105.0,19.5,2.0,4.9,0.414,0.9,1.2,0.7709999999999999,0.8,2.6,3.3,0.9,0.4,0.3,0.6,1.6,6.1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,3.2,0.373,0.8,1.7,0.493,0.536
Rudy Tomjanovich,11,Career,,,NBA,,768,,33.5,7.3,14.6,0.501,2.7,3.5,0.784,2.2,5.2,8.1,2.0,0.7,0.3,1.6,2.5,17.4,1,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,29.8,0.3,1.1,0.262,7.3,14.5,0.504,0.502
Andrew Toney,8,Career,,,NBA,,468,303,26.9,6.1,12.2,0.5,3.4,4.3,0.797,0.5,1.7,2.2,4.2,0.8,0.2,3.0,2.9,15.9,1,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.3,0.9,0.342,5.8,11.4,0.512,0.512
Karl-Anthony Towns,6,Career,,,NBA,,401,401,34.4,8.6,16.2,0.528,4.2,5.1,0.835,3.1,8.6,11.7,3.0,0.8,1.4,2.6,3.3,22.9,0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.5,3.9,0.396,7.0,12.3,0.57,0.575
Robert Traylor,7,Career,,,NBA,,438.0,73.0,14.3,1.9,4.1,0.474,0.9,1.6,0.5770000000000001,1.5,2.2,3.7,0.7,0.6,0.7,0.9,2.5,4.8,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.16699999999999998,1.9,4.0,0.478,0.475
